network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
fb-pages-politician,3,10,708,1788.0,822.8,822.9,2474.3,5898.0,3.4,2.9,3.7,5895.2,6.1,2.9,3.8,2259.0,959.0,1002.0,1688.0
fb-pages-politician,4,10,29,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,3782.4,907.1,609.3,609.2,3636.6,976.5,330.9,964.0
fb-pages-politician,4,10,59,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,4868.6,895.2,66.0,78.2,3650.3,970.7,333.0,954.0
fb-pages-politician,4,10,118,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5712.3,167.7,2.9,25.1,3666.3,971.6,351.5,918.6
fb-pages-politician,4,10,177,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5832.8,48.1,2.8,24.3,3704.2,961.9,344.3,897.6
fb-pages-politician,4,10,236,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5878.0,3.4,22.9,3.7,3717.6,986.7,363.1,840.6
fb-pages-politician,4,10,295,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5879.2,3.4,21.7,3.7,3739.6,965.1,368.4,834.9
fb-pages-politician,4,10,354,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,3784.5,947.8,396.9,778.8
fb-pages-politician,4,10,413,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,4107.3,921.5,380.4,498.8
fb-pages-politician,4,10,472,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,3880.3,923.0,376.4,728.3
fb-pages-politician,4,10,531,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,3941.9,880.5,613.1,472.5
fb-pages-politician,4,10,590,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,3945.6,897.7,382.6,682.1
fb-pages-politician,4,10,649,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,4029.1,1075.9,340.1,462.9
fb-pages-politician,4,10,708,3626.5,975.8,325.9,979.8,5898.0,3.4,2.9,3.7,5898.0,3.4,2.9,3.7,3977.9,926.9,382.7,620.5
fb-pages-politician,2,20,29,889.0,0.0,0.0,5019.0,909.5,4.5,32.1,4961.9,1002.4,0.0,60.4,4845.2,889.0,15.1,30.5,4973.4
fb-pages-politician,2,20,59,889.0,0.0,0.0,5019.0,936.2,0.6,133.2,4838.0,1070.1,0.0,65.0,4772.9,889.4,36.3,72.0,4910.3
fb-pages-politician,2,20,118,889.0,0.0,0.0,5019.0,950.5,1.0,3011.5,1945.0,1105.4,0.0,143.5,4659.1,890.7,50.7,128.2,4838.4
fb-pages-politician,2,20,177,889.0,0.0,0.0,5019.0,955.4,0.0,4480.6,472.0,1081.6,0.0,273.8,4552.6,891.1,41.7,199.5,4775.7
fb-pages-politician,2,20,236,889.0,0.0,0.0,5019.0,2029.4,1.2,3865.7,11.7,1211.2,0.0,239.6,4457.2,896.8,105.9,260.7,4644.6
fb-pages-politician,2,20,295,889.0,0.0,0.0,5019.0,3039.9,2.5,2855.2,10.4,1299.4,0.0,253.9,4354.7,906.2,156.5,315.2,4530.1
fb-pages-politician,2,20,354,889.0,0.0,0.0,5019.0,4951.3,4.8,943.8,8.1,1404.0,0.0,291.5,4212.5,914.0,212.5,380.1,4401.4
fb-pages-politician,2,20,413,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,1505.3,0.0,316.9,4085.8,931.4,264.6,443.2,4268.8
fb-pages-politician,2,20,472,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,1628.5,0.0,318.5,3961.0,945.3,312.3,470.9,4179.5
fb-pages-politician,2,20,531,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,1751.1,0.0,322.8,3834.1,955.8,347.7,533.3,4071.2
fb-pages-politician,2,20,590,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,1886.4,0.0,691.9,3329.7,980.7,414.1,557.0,3956.2
fb-pages-politician,2,20,649,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,2016.4,0.4,727.3,3163.9,1001.8,450.8,623.2,3832.2
fb-pages-politician,2,20,708,889.0,0.0,0.0,5019.0,5888.0,6.0,7.1,6.9,2147.0,0.5,1368.1,2392.4,1027.9,500.2,653.6,3726.3
fb-pages-politician,3,20,29,1788.0,0.0,0.0,4120.0,2215.0,0.8,1263.1,2429.1,1921.0,0.0,71.1,3915.9,1788.0,11.7,42.3,4066.0
fb-pages-politician,3,20,59,1788.0,0.0,0.0,4120.0,2634.8,1.4,2882.6,389.2,1957.5,0.0,148.9,3801.6,1788.6,17.8,54.4,4047.2
fb-pages-politician,3,20,118,1788.0,0.0,0.0,4120.0,5487.2,5.4,407.9,7.5,2168.4,310.9,505.7,2923.0,1794.0,69.8,124.1,3920.1
fb-pages-politician,3,20,177,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,2722.9,275.5,739.4,2170.2,1804.5,149.7,185.3,3768.5
fb-pages-politician,3,20,236,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,4028.6,283.7,482.2,1113.5,1814.1,182.6,263.8,3647.5
fb-pages-politician,3,20,295,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,4666.9,47.4,476.5,717.2,1825.5,239.7,307.5,3535.3
fb-pages-politician,3,20,354,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5036.3,46.5,388.2,437.0,1852.9,285.1,330.2,3439.8
fb-pages-politician,3,20,413,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5343.2,43.6,370.0,151.2,1868.5,356.4,372.1,3311.0
fb-pages-politician,3,20,472,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5668.1,64.2,124.6,51.1,1890.7,396.0,436.4,3184.9
fb-pages-politician,3,20,531,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5746.9,40.2,85.9,35.0,1923.8,422.9,461.4,3099.9
fb-pages-politician,3,20,590,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5777.6,41.6,70.9,17.9,1942.1,457.8,501.9,3006.2
fb-pages-politician,3,20,649,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5821.4,35.7,33.8,17.1,1998.3,500.7,493.3,2915.7
fb-pages-politician,3,20,708,1788.0,0.0,0.0,4120.0,5888.0,6.0,7.1,6.9,5851.7,20.5,19.8,16.0,2008.1,552.2,563.0,2784.7
fb-pages-politician,4,20,29,2653.0,0.0,1290.5,1964.5,4273.0,9.2,1296.5,329.3,2811.6,0.0,1265.4,1831.0,2662.6,3.9,1295.4,1946.1
fb-pages-politician,4,20,59,2653.0,0.0,1290.5,1964.5,5580.3,5.3,314.8,7.6,3742.5,8.5,927.6,1229.4,2668.4,18.1,1305.5,1916.0
fb-pages-politician,4,20,118,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5065.6,165.9,494.6,181.9,2692.0,53.9,1319.1,1843.0
fb-pages-politician,4,20,177,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5710.9,71.6,75.4,50.1,2714.3,78.2,1318.4,1797.1
fb-pages-politician,4,20,236,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5753.2,44.0,65.0,45.8,2756.5,95.9,1321.1,1734.5
fb-pages-politician,4,20,295,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5786.1,38.8,41.9,41.2,2792.3,137.2,1318.8,1659.7
fb-pages-politician,4,20,354,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5849.7,24.2,26.3,7.8,2817.4,166.3,1319.4,1604.9
fb-pages-politician,4,20,413,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5866.1,20.4,14.2,7.3,2849.9,183.4,1333.7,1541.0
fb-pages-politician,4,20,472,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5867.8,19.7,13.2,7.3,2904.1,196.4,1327.4,1480.1
fb-pages-politician,4,20,531,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5871.2,16.3,13.2,7.3,2980.7,187.8,1278.7,1460.8
fb-pages-politician,4,20,590,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5880.2,13.0,7.5,7.3,3262.1,256.0,1021.9,1368.0
fb-pages-politician,4,20,649,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5880.2,13.0,7.5,7.3,3303.0,257.4,1051.8,1295.8
fb-pages-politician,4,20,708,2653.0,0.0,1290.5,1964.5,5888.0,6.0,7.1,6.9,5880.9,12.8,7.0,7.3,3067.0,261.6,1281.3,1298.1
astroph,2,10,93,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,3097.3,0.0,1575.8,14097.9,2968.3,80.5,1659.6,14062.6
astroph,2,10,187,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,3229.4,0.0,1562.2,13979.4,2982.6,168.7,1738.4,13881.3
astroph,2,10,375,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,5052.3,0.3,1531.1,12187.3,3010.1,335.7,1883.8,13541.4
astroph,2,10,563,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,6814.8,0.5,2994.2,8961.5,3047.3,513.9,2025.5,13184.3
astroph,2,10,750,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,7046.9,0.5,2936.6,8787.0,3079.7,670.2,2173.3,12847.8
astroph,2,10,938,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,7274.0,1435.6,2880.8,7180.6,3126.8,809.6,2296.8,12537.8
astroph,2,10,1126,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,7524.9,1407.7,2819.2,7019.2,3186.3,960.1,2437.9,12186.7
astroph,2,10,1313,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,7797.2,2739.8,4119.5,4114.5,3231.7,1090.5,2558.5,11890.3
astroph,2,10,1501,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,8104.2,2664.5,5335.6,2666.7,3288.0,1253.1,2673.3,11556.6
astroph,2,10,1689,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,11003.4,1295.0,5175.9,1296.7,3356.6,1372.1,2781.6,11260.7
astroph,2,10,1877,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,11256.6,1252.4,5007.9,1254.1,3434.2,1500.4,2890.0,10946.4
astroph,2,10,2064,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,11506.1,1211.9,4840.8,1212.2,3495.7,1640.2,2998.4,10636.7
astroph,2,10,2252,2959.0,0.0,1580.9,14231.1,18761.0,3.0,3.8,3.2,12919.8,1168.4,4678.6,4.2,3782.6,2881.9,2879.2,9227.3
astroph,3,10,93,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,16024.9,2.6,2739.8,3.7,14621.0,11.8,2768.2,1370.0
astroph,3,10,187,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,16056.5,2.6,2708.2,3.7,14637.8,18.6,2760.5,1354.1
astroph,3,10,375,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,17442.0,2.7,1322.8,3.5,14676.5,38.5,2738.2,1317.8
astroph,3,10,563,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14716.9,57.8,2716.7,1279.6
astroph,3,10,750,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14755.6,68.8,2703.3,1243.3
astroph,3,10,938,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14796.0,86.0,2670.5,1218.5
astroph,3,10,1126,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14843.8,103.2,2647.9,1176.1
astroph,3,10,1313,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14886.2,110.9,2631.8,1142.1
astroph,3,10,1501,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,14938.6,122.0,2593.3,1117.1
astroph,3,10,1689,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,15107.9,2.3,3656.9,3.9
astroph,3,10,1877,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,15150.7,1208.7,2407.7,3.9
astroph,3,10,2064,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,15053.8,166.3,2529.9,1021.0
astroph,3,10,2252,14602.4,2.3,2776.0,1390.3,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,15114.7,187.8,2481.1,987.4
astroph,4,10,93,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,187,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,375,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,563,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,750,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,938,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,1126,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,1313,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,1501,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,1689,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,1877,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,2064,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,4,10,2252,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2,18761.0,3.0,3.8,3.2
astroph,2,20,93,2959.0,0.0,0.0,15812.0,12459.0,3.3,6299.7,9.0,3052.3,0.0,54.9,15663.8,2959.7,60.9,96.9,15653.5
astroph,2,20,187,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,3190.5,0.0,50.4,15530.1,2961.9,157.4,193.4,15458.3
astroph,2,20,375,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,3481.7,0.0,57.1,15232.2,2971.4,346.3,380.1,15073.2
astroph,2,20,563,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,3783.2,0.0,55.9,14931.9,2984.5,527.2,573.7,14685.6
astroph,2,20,750,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,4074.5,0.0,54.6,14641.9,3007.8,696.3,753.2,14313.7
astroph,2,20,938,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,4366.7,1434.4,47.6,12922.3,3042.6,879.3,908.0,13941.1
astroph,2,20,1126,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,4662.5,1401.8,75.7,12631.0,3067.4,1036.3,1077.8,13589.5
astroph,2,20,1313,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,5002.6,1368.6,66.8,12333.0,3109.0,1189.1,1249.5,13223.4
astroph,2,20,1501,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,5398.6,2661.1,1377.4,9333.9,3164.8,1350.5,1379.0,12876.7
astroph,2,20,1689,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,5782.9,2583.5,1340.5,9064.1,3197.5,1498.2,1543.6,12531.7
astroph,2,20,1877,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,8709.1,5002.4,1292.6,3766.9,3252.6,1643.9,1688.4,12186.1
astroph,2,20,2064,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,9040.1,4839.2,1251.6,3640.1,3317.1,1781.5,1808.2,11864.2
astroph,2,20,2252,2959.0,0.0,0.0,15812.0,18751.0,5.6,7.7,6.7,9363.3,4682.1,1206.8,3518.8,3396.2,1909.2,1915.8,11549.8
astroph,3,20,93,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,9181.2,2736.8,5475.2,1377.8,6323.3,1422.7,4173.4,6851.6
astroph,3,20,187,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,9291.6,2705.2,5412.2,1362.0,6363.9,1458.7,4196.1,6752.3
astroph,3,20,375,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,10841.6,2639.9,5279.7,9.8,6436.8,1526.6,4223.5,6584.1
astroph,3,20,563,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16182.4,4.2,2576.3,8.1,6524.4,1592.4,4254.8,6399.4
astroph,3,20,750,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16254.5,4.2,2504.2,8.1,6609.0,1648.9,4293.6,6219.5
astroph,3,20,938,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16334.1,4.2,2424.6,8.1,6711.6,1691.4,4311.7,6056.3
astroph,3,20,1126,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16416.1,4.2,2342.6,8.1,6809.3,1770.7,4329.8,5861.2
astroph,3,20,1313,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16516.5,4.3,2242.2,8.0,6914.7,1823.2,4335.9,5697.2
astroph,3,20,1501,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,16599.4,4.3,2159.3,8.0,7011.7,1866.3,4327.5,5565.5
astroph,3,20,1689,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17724.8,5.2,1033.9,7.1,7243.4,1768.2,5431.7,4327.7
astroph,3,20,1877,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17784.5,5.2,974.2,7.1,7208.8,1961.2,4360.5,5240.5
astroph,3,20,2064,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17820.0,5.2,938.7,7.1,7329.5,1990.2,4354.7,5096.6
astroph,3,20,2252,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17860.2,5.2,898.5,7.1,7437.7,2035.8,4357.9,4939.6
astroph,4,20,93,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17549.1,5.0,1209.6,7.3
astroph,4,20,187,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17557.7,5.0,1201.0,7.3
astroph,4,20,375,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17577.6,5.0,1181.1,7.3
astroph,4,20,563,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17589.9,5.0,1168.8,7.3
astroph,4,20,750,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17607.3,5.0,1151.4,7.3
astroph,4,20,938,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17620.7,5.0,1138.0,7.3
astroph,4,20,1126,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17640.3,5.0,1118.4,7.3
astroph,4,20,1313,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17657.6,5.0,1101.1,7.3
astroph,4,20,1501,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17685.7,5.0,1073.0,7.3
astroph,4,20,1689,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17687.6,5.0,1071.1,7.3
astroph,4,20,1877,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17714.5,5.0,1044.2,7.3
astroph,4,20,2064,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17721.3,5.1,1037.4,7.2
astroph,4,20,2252,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17746.9,5.0,1011.8,7.3
wiki,2,10,35,2284.0,0.0,0.0,4782.0,2288.7,477.4,4294.3,5.6,2385.5,0.0,51.4,4629.1,2284.4,21.3,29.0,4731.3
wiki,2,10,70,2284.0,0.0,0.0,4782.0,2297.4,0.0,4297.7,470.9,2426.0,0.0,115.6,4524.4,2284.4,26.6,55.5,4699.5
wiki,2,10,141,2284.0,0.0,0.0,4782.0,5643.7,2.4,1416.5,3.4,2622.7,0.0,94.5,4348.8,2286.1,86.4,125.5,4568.0
wiki,2,10,211,2284.0,0.0,0.0,4782.0,6587.4,3.0,472.8,2.8,2799.5,0.0,97.7,4168.8,2291.4,142.9,179.0,4452.7
wiki,2,10,282,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,2983.1,0.0,88.3,3994.6,2296.0,186.3,225.9,4357.8
wiki,2,10,353,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3148.3,0.0,80.0,3837.7,2302.5,246.8,276.0,4240.7
wiki,2,10,423,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3317.4,0.0,95.9,3652.7,2312.9,304.4,334.1,4114.6
wiki,2,10,494,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3485.4,0.0,429.8,3150.8,2324.6,350.1,385.5,4005.8
